snapshot_date,chain_name,change_type,blocked_reason,source_type,source_url,enabled,chain_code
2026-03-14,ペットワールドアミーゴ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ホテルα-1 グループ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ホテルニューオータニ大阪,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ホルモン食堂 食樂,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ホームセンターバロー,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ポプラ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,マイカリー食堂,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,マリンポリス,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,マルエ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,マルマンストア,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ミライザカ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ミント神戸,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,メガネフラワー,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,メガネ本舗,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,モアーズシティ横須賀,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,モダンタイムス,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,モディッシュ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,モレラ岐阜,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ヤマダデンキ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ユニバース,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ヨークベニマル,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ヨーク／コンフォートマーケット,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ヨーク／ヨークフーズ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ヨーク／ヨークプライス,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ヨーク／ヨークマート,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ラグーナフェスティバルマーケット,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ラッキー,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ラルズ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,リッチモンドホテル,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,リブマックス /リブマックスリーシング,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,リーガルファクトリーストア,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ル・トロワ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,レストラン 花の木,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,レストランビアポート,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ロイヤルガーデンカフェ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ロイヤルホスト,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ロイヤルホームセンター,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ローソンストア100,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,万SAI堂,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,三代目鳥メロ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,上州屋,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,中華一番,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,串カツ田中,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,丸亀製麺,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,丸善ジュンク堂書店／ジュンク堂書店,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,丸善ジュンク堂書店／丸善,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,二子玉川ライズショッピングセンター,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,京急百貨店,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,京浜さえき,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,京王モール & 京王モールアネックス,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,京王多摩センターSC,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,京王聖蹟桜ヶ丘SC,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,京都ファミリー 専門店,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,京阪シティモール,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,京阪モール,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,伊藤チェーン,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,元祖寿司,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,函館空港,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,北海道ジンギスカン蝦夷屋,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,千年の宴,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,千疋屋総本店,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,地球人,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,城山観光ホテル,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,夢庵,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,大庄水産,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,大賀薬局,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,天丼てんや,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,好日山荘,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,山内農場,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
